# NEST version: 3.8.0
# RecordingBackendASCII version: 2
sender	time_ms	V_m
424	24549.000	-69.998
424	24550.000	-69.998
424	24551.000	-69.994
424	24552.000	-69.941
424	24553.000	-69.872
424	24554.000	-69.813
424	24555.000	-69.772
424	24556.000	-69.749
424	24557.000	-69.740
424	24558.000	-69.741
424	24559.000	-69.749
424	24560.000	-69.762
424	24561.000	-69.777
424	24562.000	-69.793
424	24563.000	-69.810
424	24564.000	-69.825
424	24565.000	-69.841
424	24566.000	-69.855
424	24567.000	-69.868
424	24568.000	-69.880
424	24569.000	-69.891
424	24570.000	-69.902
424	24571.000	-69.911
424	24572.000	-69.919
424	24573.000	-69.927
424	24574.000	-69.934
424	24575.000	-69.940
424	24576.000	-69.946
424	24577.000	-69.951
424	24578.000	-69.956
424	24579.000	-69.960
424	24580.000	-69.964
424	24581.000	-69.967
424	24582.000	-69.970
424	24583.000	-69.973
424	24584.000	-69.976
424	24585.000	-69.978
424	24586.000	-69.980
424	24587.000	-69.982
424	24588.000	-69.984
424	24589.000	-69.985
424	24590.000	-69.987
424	24591.000	-69.988
424	24592.000	-69.989
424	24593.000	-69.990
424	24594.000	-69.991
424	24595.000	-69.992
424	24596.000	-69.993
424	24597.000	-69.993
424	24598.000	-69.994
424	24599.000	-69.995
424	24600.000	-69.995
424	24601.000	-69.996
424	24602.000	-69.996
424	24603.000	-69.996
424	24604.000	-69.997
424	24605.000	-69.997
424	24606.000	-69.997
424	24607.000	-69.998
424	24608.000	-69.998
424	24609.000	-69.998
424	24610.000	-69.998
424	24611.000	-69.998
424	24612.000	-69.999
424	24613.000	-69.961
424	24614.000	-69.892
424	24615.000	-69.829
424	24616.000	-69.783
424	24617.000	-69.754
424	24618.000	-69.741
424	24619.000	-69.740
424	24620.000	-69.746
424	24621.000	-69.758
424	24622.000	-69.772
424	24623.000	-69.788
424	24624.000	-69.805
424	24625.000	-69.821
424	24626.000	-69.836
424	24627.000	-69.851
424	24628.000	-69.864
424	24629.000	-69.877
424	24630.000	-69.888
424	24631.000	-69.899
424	24632.000	-69.908
424	24633.000	-69.917
424	24634.000	-69.925
424	24635.000	-69.932
424	24636.000	-69.938
424	24637.000	-69.944
424	24638.000	-69.949
424	24639.000	-69.954
424	24640.000	-69.959
424	24641.000	-69.963
424	24642.000	-69.966
424	24643.000	-69.969
424	24644.000	-69.972
424	24645.000	-69.975
424	24646.000	-69.977
424	24647.000	-69.979
424	24648.000	-69.981
424	24649.000	-69.983
424	24650.000	-69.985
424	24651.000	-69.986
424	24652.000	-69.988
424	24653.000	-69.989
424	24654.000	-69.990
424	24655.000	-69.991
424	24656.000	-69.992
424	24657.000	-69.992
424	24658.000	-69.993
424	24659.000	-69.994
424	24660.000	-69.994
424	24661.000	-69.995
424	24662.000	-69.995
424	24663.000	-69.996
424	24664.000	-69.996
424	24665.000	-69.997
424	24666.000	-69.997
424	24667.000	-69.997
424	24668.000	-69.997
424	24669.000	-69.998
424	24670.000	-69.998
424	24671.000	-69.998
424	24672.000	-69.998
424	24673.000	-69.998
424	24674.000	-69.978
424	24675.000	-69.913
424	24676.000	-69.847
424	24677.000	-69.795
424	24678.000	-69.761
424	24679.000	-69.744
424	24680.000	-69.739
424	24681.000	-69.744
424	24682.000	-69.754
424	24683.000	-69.768
424	24684.000	-69.783
424	24685.000	-69.800
424	24686.000	-69.816
424	24687.000	-69.832
424	24688.000	-69.846
424	24689.000	-69.860
424	24690.000	-69.873
424	24691.000	-69.885
424	24692.000	-69.896
424	24693.000	-69.905
